ID,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53
instances/sat/data/maxcut/dimacs_mod/hamming6-2.clq.wcnf,64.000000000,3648.000000000,64.000000000,3591.000000000,0.000000000,0.015873016,0.000000000,0.017822334,0.671957672,0.496000496,0.333333333,1.000000000,0.693021199,0.046626984,0.041883021,0.031250000,0.046875000,0.081510411,0.000000000,0.015873016,1.000000000,0.000000000,0.046626984,2.576056322,0.031467558,1.000000000,0.390063098,0.023506637,0.123053594,0.000000000,1.000000000,0.080484837,0.023065476,2.561761619,0.015594542,0.492063492,0.390063098,0.492063492,0.015925230,0.013780896,0.015873016,0.017543860,0.000000000,0.030968073,0.063613804,0.015594542,0.031467558,0.992181358,0.017961450,0.121373313,0.017543860,0.035087719,0.081510411,0.460000000 
instances/sat/data/maxcut/dimacs_mod/p_hat500-1.clq.wcnf,42.000000000,474.000000000,42.000000000,459.000000000,0.000000000,0.032679739,0.000000000,0.091503268,0.677559913,0.491698646,0.333333333,1.000000000,0.692613103,0.070650482,0.059918372,0.047619048,0.071428571,0.143937228,0.000000000,0.032679739,1.000000000,0.000000000,0.070650482,2.066573931,0.015250545,1.000000000,2.968124573,0.041309968,0.152399485,0.000000000,1.000000000,1.285645613,0.034547152,2.042900809,0.006535948,0.483660131,2.514116883,0.483660131,0.027284988,0.456780454,0.008714597,0.089324619,0.000000000,0.050341512,0.233482425,0.006535948,0.076252723,3.037097987,0.088668636,0.347971334,0.055555556,0.500000000,2.078091278,0.000000000 
instances/sat/data/maxcut/dimacs_mod/brock200_4.clq.wcnf,40.000000000,1028.000000000,40.000000000,1000.000000000,0.000000000,0.028000000,0.000000000,0.040000000,0.676000000,0.492903315,0.333333333,1.000000000,0.692755129,0.074300000,0.055508992,0.050000000,0.075000000,0.127719711,0.000000000,0.028000000,1.000000000,0.000000000,0.074300000,1.996258154,0.040000000,1.000000000,2.727415980,0.038748699,0.154179317,0.000000000,1.000000000,1.174950770,0.036450000,1.976155797,0.020000000,0.486000000,2.304485782,0.486000000,0.026250000,0.124539970,0.021000000,0.039000000,0.000000000,0.049412000,0.111136388,0.021000000,0.061000000,2.821070481,0.040390598,0.171709155,0.032258065,0.090909091,0.827993254,0.020000000 
instances/sat/data/maxcut/dimacs_mod/p_hat1000-2.clq.wcnf,40.000000000,742.000000000,40.000000000,725.000000000,0.000000000,0.023448276,0.000000000,0.055172414,0.674482759,0.494069981,0.333333333,1.000000000,0.692872245,0.074413793,0.050838140,0.050000000,0.075000000,0.111171593,0.000000000,0.023448276,1.000000000,0.000000000,0.074413793,2.003676057,0.022068966,1.000000000,3.259909942,0.036706242,0.154998022,0.000000000,1.000000000,1.364973642,0.036620690,1.987061864,0.011034483,0.488275862,2.847930334,0.488275862,0.027103448,0.335752540,0.012413793,0.053793103,0.000000000,0.054008086,0.191580095,0.012413793,0.075862069,3.351219224,0.052147399,0.271879298,0.035714286,0.200000000,1.399671888,0.010000000 
instances/sat/data/maxcut/dimacs_mod/san200_0.7_2.clq.wcnf,40.000000000,1124.000000000,40.000000000,1096.000000000,0.000000000,0.025547445,0.000000000,0.036496350,0.675182482,0.493532557,0.333333333,1.000000000,0.692820809,0.074361314,0.053045316,0.050000000,0.075000000,0.118906344,0.000000000,0.025547445,1.000000000,0.000000000,0.074361314,1.995872515,0.034671533,1.000000000,2.729146517,0.036879672,0.154411260,0.000000000,1.000000000,0.804768370,0.036541971,1.977450455,0.017335766,0.487226277,2.612093236,0.487226277,0.026140511,0.151450845,0.018248175,0.035583942,0.000000000,0.050235761,0.130930831,0.020985401,0.061131387,3.174623602,0.036475107,0.177015298,0.029411765,0.083333333,0.624006867,0.040000000 
instances/sat/data/maxcut/dimacs_mod/c-fat500-10.clq.wcnf,42.000000000,840.000000000,42.000000000,820.000000000,0.000000000,0.024390244,0.000000000,0.051219512,0.674796748,0.493828953,0.333333333,1.000000000,0.692849709,0.070847851,0.051840617,0.047619048,0.071428571,0.114665282,0.000000000,0.024390244,1.000000000,0.000000000,0.070847851,2.048198125,0.047560976,1.000000000,0.788869222,0.036019536,0.151080092,0.000000000,1.000000000,0.788869222,0.034843206,2.030332485,0.023170732,0.487804878,0.788869222,0.487804878,0.025609756,0.150584650,0.024390244,0.050000000,0.000000000,0.046400952,0.082183887,0.023170732,0.047560976,0.649476068,0.051829268,0.148494540,0.050000000,0.100000000,0.114665282,0.010000000 
instances/sat/data/maxcut/dimacs_mod/hamming10-4.clq.wcnf,41.000000000,1436.000000000,41.000000000,1402.000000000,0.000000000,0.024251070,0.000000000,0.029243937,0.674750357,0.493864578,0.333333333,1.000000000,0.692853095,0.072579242,0.051693770,0.048780488,0.073170732,0.114151478,0.000000000,0.024251070,1.000000000,0.000000000,0.072579242,2.020563088,0.044935806,1.000000000,2.108385194,0.036315102,0.152457218,0.000000000,1.000000000,0.527064392,0.035698132,2.002946979,0.022111270,0.487874465,1.749214710,0.487874465,0.025190494,0.042616709,0.022824536,0.028530670,0.000000000,0.048167383,0.083513976,0.022111270,0.052781740,2.265190396,0.029538765,0.148414882,0.026666667,0.062500000,0.421227679,0.070000000 
instances/sat/data/maxcut/dimacs_mod/san400_0.7_2.clq.wcnf,40.000000000,1126.000000000,40.000000000,1097.000000000,0.000000000,0.026435734,0.000000000,0.036463081,0.675478578,0.493304820,0.333333333,1.000000000,0.692797716,0.074339107,0.053951145,0.050000000,0.075000000,0.122125232,0.000000000,0.026435734,1.000000000,0.000000000,0.074339107,1.994950227,0.040109389,1.000000000,2.635800005,0.037880715,0.154259724,0.000000000,1.000000000,1.005221144,0.036508660,1.975952332,0.020054695,0.486782133,2.286770777,0.486782133,0.026116682,0.106600196,0.020966272,0.035551504,0.000000000,0.049501042,0.106502200,0.020966272,0.059252507,2.852483927,0.036770740,0.165404936,0.030303030,0.083333333,0.431234412,0.030000000 
instances/sat/data/maxcut/dimacs_mod/johnson16-2-4.clq.wcnf,40.000000000,1150.000000000,40.000000000,1120.000000000,0.000000000,0.026785714,0.000000000,0.035714286,0.675595238,0.493215041,0.333333333,1.000000000,0.692788400,0.074330357,0.054303728,0.050000000,0.075000000,0.123384978,0.000000000,0.026785714,1.000000000,0.000000000,0.074330357,1.995447479,0.039285714,1.000000000,2.483083930,0.037974971,0.154222151,0.000000000,1.000000000,0.827303408,0.036495536,1.976185973,0.019642857,0.486607143,2.089219404,0.486607143,0.026071429,0.112857925,0.020535714,0.034821429,0.000000000,0.049609375,0.104570792,0.020535714,0.058035714,2.797362015,0.035937888,0.164125206,0.030303030,0.083333333,0.313041661,0.030000000 
instances/sat/data/maxcut/dimacs_mod/brock800_4.clq.wcnf,40.000000000,996.000000000,40.000000000,968.000000000,0.000000000,0.028925620,0.000000000,0.041322314,0.676308540,0.492665457,0.333333333,1.000000000,0.692728776,0.074276860,0.056409735,0.050000000,0.075000000,0.130987450,0.000000000,0.028925620,1.000000000,0.000000000,0.074276860,1.997432878,0.037190083,1.000000000,2.761625712,0.039183783,0.154127860,0.000000000,1.000000000,1.180330888,0.036415289,1.976673485,0.018595041,0.485537190,2.382572926,0.485537190,0.026291322,0.143552969,0.019628099,0.040289256,0.000000000,0.049554761,0.122177528,0.020661157,0.063016529,2.973025087,0.041692157,0.180448302,0.032258065,0.095238095,0.885422482,0.020000000 
instances/sat/data/maxcut/dimacs_mod/p_hat700-3.clq.wcnf,42.000000000,1260.000000000,42.000000000,1231.000000000,0.000000000,0.023558083,0.000000000,0.034118603,0.674519361,0.494041895,0.333333333,1.000000000,0.692869663,0.070867665,0.050956051,0.047619048,0.071428571,0.111580825,0.000000000,0.023558083,1.000000000,0.000000000,0.070867665,2.050189929,0.034930950,1.000000000,2.955666284,0.035660406,0.150822264,0.000000000,1.000000000,1.084260456,0.034872926,2.032970803,0.017059301,0.488220959,2.599989047,0.488220959,0.024834629,0.156733737,0.017871649,0.033306255,0.000000000,0.047970088,0.130026618,0.017059301,0.061738424,3.302267248,0.034075029,0.190523202,0.025974026,0.090909091,0.824974929,0.050000000 
instances/sat/data/maxcut/dimacs_mod/c-fat200-5.clq.wcnf,40.000000000,646.000000000,40.000000000,629.000000000,0.000000000,0.027027027,0.000000000,0.063593005,0.675675676,0.493153120,0.333333333,1.000000000,0.692781906,0.074324324,0.054545455,0.050000000,0.075000000,0.124250837,0.000000000,0.027027027,1.000000000,0.000000000,0.074324324,1.994437344,0.047694754,1.000000000,1.382894924,0.038172043,0.154762747,0.000000000,1.000000000,0.784690434,0.036486486,1.975013728,0.023847377,0.486486486,0.718717575,0.486486486,0.027424483,0.203621899,0.025437202,0.062003180,0.000000000,0.048387301,0.087457393,0.023847377,0.052464229,1.475466700,0.064415445,0.147880649,0.058823529,0.125000000,0.435864852,0.000000000 
instances/sat/data/maxcut/dimacs_mod/johnson32-2-4.clq.wcnf,42.000000000,1528.000000000,42.000000000,1491.000000000,0.000000000,0.024815560,0.000000000,0.028169014,0.674938520,0.493720053,0.333333333,1.000000000,0.692839243,0.070837725,0.052286736,0.047619048,0.071428571,0.116230442,0.000000000,0.024815560,1.000000000,0.000000000,0.070837725,2.048658036,0.044265594,1.000000000,1.862448167,0.036048140,0.150599847,0.000000000,1.000000000,0.424594851,0.034828016,2.030420234,0.022132797,0.487592220,1.604831413,0.487592220,0.024528121,0.040969096,0.022803488,0.027498323,0.000000000,0.046985243,0.084100829,0.022132797,0.052313883,2.252530244,0.028496937,0.150364932,0.025316456,0.058823529,0.137809846,0.080000000 
instances/sat/data/maxcut/dimacs_mod/san200_0.9_3.clq.wcnf,40.000000000,1420.000000000,40.000000000,1387.000000000,0.000000000,0.023792358,0.000000000,0.028839221,0.674597453,0.493981963,0.333333333,1.000000000,0.692864116,0.074405191,0.051206679,0.050000000,0.075000000,0.112452180,0.000000000,0.023792358,1.000000000,0.000000000,0.074405191,1.992206823,0.045421774,1.000000000,2.200791179,0.036733854,0.154330377,0.000000000,1.000000000,0.535496796,0.036607787,1.975144407,0.022350397,0.488103821,1.828502808,0.488103821,0.025811103,0.045127079,0.023071377,0.028118241,0.000000000,0.049456042,0.084060545,0.022350397,0.054073540,2.350715945,0.029089764,0.149033331,0.026315789,0.062500000,0.324058358,0.070000000 
instances/sat/data/maxcut/dimacs_mod/brock200_2.clq.wcnf,40.000000000,770.000000000,40.000000000,753.000000000,0.000000000,0.022576361,0.000000000,0.053120850,0.674192120,0.494292893,0.333333333,1.000000000,0.692892313,0.074435591,0.049891638,0.050000000,0.075000000,0.107903217,0.000000000,0.022576361,1.000000000,0.000000000,0.074435591,1.993466982,0.034528552,1.000000000,2.895668897,0.035898234,0.154903148,0.000000000,1.000000000,0.982740118,0.036653386,1.977291794,0.017264276,0.488711819,2.310802571,0.488711819,0.027025232,0.197035666,0.018592297,0.051792829,0.000000000,0.049861642,0.126813717,0.021248340,0.062416999,2.846352328,0.052947305,0.171915383,0.041666667,0.117647059,1.057722371,0.010000000 
instances/sat/data/maxcut/dimacs_mod/brock400_2.clq.wcnf,40.000000000,1188.000000000,40.000000000,1165.000000000,0.000000000,0.019742489,0.000000000,0.034334764,0.673247496,0.495016124,0.333333333,1.000000000,0.692952285,0.074506438,0.046678539,0.050000000,0.075000000,0.097035229,0.000000000,0.019742489,1.000000000,0.000000000,0.074506438,1.989803773,0.039484979,1.000000000,2.674643539,0.034867079,0.154771443,0.000000000,1.000000000,0.776934791,0.036759657,1.975720953,0.019742489,0.490128755,2.270105897,0.490128755,0.026180258,0.090979914,0.020600858,0.033476395,0.000000000,0.049754462,0.091337790,0.022317597,0.057510730,2.683242175,0.034357560,0.148478445,0.029411765,0.074074074,0.209041118,0.040000000 
instances/sat/data/maxcut/dimacs_mod/brock400_3.clq.wcnf,40.000000000,1136.000000000,40.000000000,1107.000000000,0.000000000,0.026196929,0.000000000,0.036133695,0.675398976,0.493366063,0.333333333,1.000000000,0.692804002,0.074345077,0.053709184,0.050000000,0.075000000,0.121262930,0.000000000,0.026196929,1.000000000,0.000000000,0.074345077,1.994807449,0.040650407,1.000000000,2.741502619,0.038005890,0.154244403,0.000000000,1.000000000,1.005221144,0.036517615,1.976040556,0.019873532,0.486901536,2.323883774,0.486901536,0.026106594,0.108817891,0.020776874,0.035230352,0.000000000,0.049534497,0.105901999,0.019873532,0.059620596,2.833630774,0.036431138,0.169468343,0.029850746,0.086956522,0.364320811,0.030000000 
instances/sat/data/maxcut/dimacs_mod/MANN_a45.clq.wcnf,42.000000000,1718.000000000,42.000000000,1679.000000000,0.000000000,0.023228112,0.000000000,0.025014890,0.674409371,0.494126285,0.333333333,1.000000000,0.692877384,0.070875521,0.050600869,0.047619048,0.071428571,0.110349489,0.000000000,0.023228112,1.000000000,0.000000000,0.070875521,2.047320685,0.047647409,1.000000000,0.302783938,0.035273369,0.150687897,0.000000000,1.000000000,0.302783938,0.034884710,2.030258905,0.023823705,0.488385944,0.112515934,0.488385944,0.024419297,0.000000000,0.024419297,0.024419297,0.000000000,0.047065651,0.077121109,0.023823705,0.048243002,0.940801704,0.025268931,0.143954475,0.024390244,0.048780488,0.110349489,0.110000000 
instances/sat/data/maxcut/dimacs_mod/p_hat500-2.clq.wcnf,42.000000000,910.000000000,42.000000000,884.000000000,0.000000000,0.029411765,0.000000000,0.047511312,0.676470588,0.492540448,0.333333333,1.000000000,0.692714592,0.070728291,0.056876858,0.047619048,0.071428571,0.132691421,0.000000000,0.029411765,1.000000000,0.000000000,0.070728291,2.060426150,0.021493213,1.000000000,3.172182613,0.038463080,0.150739883,0.000000000,1.000000000,1.457673631,0.034663866,2.038912962,0.010180995,0.485294118,2.875119536,0.485294118,0.025317819,0.287910944,0.011312217,0.046380090,0.000000000,0.049922197,0.193104013,0.010180995,0.072398190,3.522062959,0.046430091,0.272847634,0.030769231,0.200000000,1.345845748,0.020000000 
instances/sat/data/maxcut/dimacs_mod/hamming10-2.clq.wcnf,41.000000000,1640.000000000,41.000000000,1600.000000000,0.000000000,0.025000000,0.000000000,0.025625000,0.675000000,0.493672815,0.333333333,1.000000000,0.692834648,0.072560976,0.052478975,0.048780488,0.073170732,0.116906849,0.000000000,0.025000000,1.000000000,0.000000000,0.072560976,2.020934589,0.049375000,1.000000000,0.114665282,0.036739734,0.152304821,0.012658228,1.000000000,0.114665282,0.035670732,2.002775851,0.024375000,0.487500000,0.114665282,0.487500000,0.025000000,0.000000000,0.025000000,0.025000000,0.000000000,0.048140625,0.080083318,0.024375000,0.049375000,0.792725350,0.025937500,0.149052887,0.025000000,0.050000000,0.116906849,0.100000000 
instances/sat/data/maxcut/dimacs_mod/c-fat200-2.clq.wcnf,40.000000000,228.000000000,40.000000000,222.000000000,0.000000000,0.027027027,0.000000000,0.180180180,0.675675676,0.493153120,0.333333333,1.000000000,0.692781906,0.074324324,0.054545455,0.050000000,0.075000000,0.124250837,0.000000000,0.027027027,1.000000000,0.000000000,0.074324324,1.995035160,0.045045045,1.000000000,1.076269259,0.038636364,0.157311477,0.000000000,1.000000000,0.535496796,0.036486486,1.975848692,0.022522523,0.486486486,0.789837883,0.486486486,0.033108108,0.692776237,0.027027027,0.175675676,0.000000000,0.045775505,0.116688356,0.022522523,0.049549550,1.104183404,0.182104832,0.156989546,0.166666667,0.333333333,1.104183404,0.000000000 
instances/sat/data/maxcut/dimacs_mod/p_hat1000-1.clq.wcnf,40.000000000,352.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/dimacs_mod/san400_0.9_1.clq.wcnf,40.000000000,1356.000000000,40.000000000,1320.000000000,0.000000000,0.027272727,0.000000000,0.030303030,0.675757576,0.493090060,0.333333333,1.000000000,0.692775234,0.074318182,0.054790437,0.050000000,0.075000000,0.125130164,0.000000000,0.027272727,1.000000000,0.000000000,0.074318182,1.994817212,0.046212121,1.000000000,2.079551724,0.038505426,0.154014844,0.000000000,1.000000000,0.381316488,0.036477273,1.975243574,0.022727273,0.486363636,1.869029329,0.486363636,0.025795455,0.056089366,0.023484848,0.029545455,0.000000000,0.049284894,0.092090102,0.022727273,0.056060606,2.489486204,0.030713277,0.160369406,0.026666667,0.064516129,0.813837734,0.060000000 
instances/sat/data/maxcut/dimacs_mod/brock200_1.clq.wcnf,40.000000000,1132.000000000,40.000000000,1107.000000000,0.000000000,0.022583559,0.000000000,0.036133695,0.674194520,0.494291054,0.333333333,1.000000000,0.692892150,0.074435411,0.049899527,0.050000000,0.075000000,0.107930338,0.000000000,0.022583559,1.000000000,0.000000000,0.074435411,1.992154808,0.041553749,1.000000000,2.670457364,0.036326344,0.154555260,0.000000000,1.000000000,1.066163513,0.036653117,1.976034017,0.020776874,0.488708220,2.275139776,0.488708220,0.026196929,0.108223137,0.021680217,0.035230352,0.000000000,0.049699335,0.102466068,0.020776874,0.059620596,2.818308700,0.036265117,0.162274603,0.029850746,0.083333333,0.349441070,0.030000000 
instances/sat/data/maxcut/dimacs_mod/sanr200_0.9.clq.wcnf,40.000000000,1354.000000000,40.000000000,1323.000000000,0.000000000,0.023431595,0.000000000,0.030234316,0.674477198,0.494074247,0.333333333,1.000000000,0.692872636,0.074414210,0.050820203,0.050000000,0.075000000,0.111109379,0.000000000,0.023431595,1.000000000,0.000000000,0.074414210,1.992313952,0.044595616,1.000000000,2.601867747,0.036687539,0.154373718,0.000000000,1.000000000,0.611651062,0.036621315,1.975551098,0.021919879,0.488284203,2.189888139,0.488284203,0.025888133,0.074366631,0.022675737,0.029478458,0.000000000,0.049602103,0.093003199,0.021919879,0.056689342,2.729043060,0.030440759,0.156964752,0.026315789,0.066666667,0.782115884,0.060000000 
instances/sat/data/maxcut/dimacs_mod/hamming8-4.clq.wcnf,43.000000000,994.000000000,43.000000000,969.000000000,0.000000000,0.025799794,0.000000000,0.044375645,0.675266598,0.493467880,0.333333333,1.000000000,0.692814329,0.069167447,0.053304273,0.046511628,0.069767442,0.119823955,0.000000000,0.025799794,1.000000000,0.000000000,0.069167447,2.080130823,0.014447884,1.000000000,1.280669230,0.035947762,0.149161861,0.000000000,1.000000000,0.982981565,0.033983728,2.061035998,0.007223942,0.487100103,1.280669230,0.487100103,0.024671803,0.205476394,0.008255934,0.043343653,0.000000000,0.046905037,0.131714701,0.015479876,0.050567595,1.652227932,0.044241523,0.218143695,0.040000000,0.125000000,0.495442235,0.020000000 
