ID,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-46.wcnf,140.000000000,1260.000000000,140.000000000,1245.000000000,0.000000000,0.012048193,0.000000000,0.112449799,0.670682731,0.496969914,0.333333333,1.000000000,0.693074599,0.021342513,0.036513650,0.014285714,0.021428571,0.065214364,0.000000000,0.012048193,1.000000000,0.000000000,0.021342513,3.893352244,0.008032129,1.000000000,2.477196952,0.012657332,0.085284667,0.000000000,1.000000000,0.498164980,0.010585198,3.877406729,0.004016064,0.493975904,2.182712993,0.493975904,0.008651750,1.032511895,0.004819277,0.111646586,0.000000000,0.014408800,0.193191301,0.005622490,0.021686747,2.641082064,0.109657268,0.210565754,0.071428571,0.250000000,2.064338919,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-5.wcnf,140.000000000,1258.000000000,140.000000000,1250.000000000,0.000000000,0.006400000,0.000000000,0.112000000,0.668800000,0.498394896,0.333333333,1.000000000,0.693126700,0.021382857,0.026638024,0.014285714,0.021428571,0.038708803,0.000000000,0.006400000,1.000000000,0.000000000,0.021382857,3.885518228,0.006400000,1.000000000,2.394858770,0.010366247,0.085001590,0.000000000,1.000000000,0.330340129,0.010645714,3.877093429,0.003200000,0.496800000,2.199680970,0.496800000,0.008685714,1.022360801,0.004000000,0.111200000,0.000000000,0.014408960,0.184582720,0.004800000,0.020800000,2.588435551,0.108829982,0.199032779,0.074074074,0.285714286,2.030059277,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-13.wcnf,140.000000000,1260.000000000,140.000000000,1249.000000000,0.000000000,0.008807046,0.000000000,0.112089672,0.669602349,0.497788585,0.333333333,1.000000000,0.693108398,0.021365664,0.031235596,0.014285714,0.021428571,0.050444879,0.000000000,0.008807046,1.000000000,0.000000000,0.021365664,3.889067327,0.006405124,1.000000000,2.473584862,0.012120568,0.085664735,0.000000000,1.000000000,0.452252467,0.010619925,3.877501448,0.003202562,0.495596477,2.242991622,0.495596477,0.008669793,1.027454659,0.004003203,0.111289031,0.000000000,0.014462811,0.198537392,0.004003203,0.023218575,2.665518944,0.109220484,0.227525800,0.066666667,0.333333333,2.108787895,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-7.wcnf,140.000000000,1260.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-13.wcnf,140.000000000,1258.000000000,140.000000000,1251.000000000,0.000000000,0.005595524,0.000000000,0.111910472,0.668531841,0.498597216,0.333333333,1.000000000,0.693131526,0.021388603,0.024911016,0.014285714,0.021428571,0.034597040,0.000000000,0.005595524,1.000000000,0.000000000,0.021388603,3.885158873,0.005595524,1.000000000,2.455989387,0.011198483,0.086020016,0.000000000,1.000000000,0.298249342,0.010654334,3.877881196,0.002398082,0.497202238,2.324879661,0.497202238,0.008690191,1.025463171,0.003197442,0.111111111,0.000000000,0.014596796,0.191771474,0.002398082,0.021582734,2.648911515,0.108043972,0.242846313,0.071428571,0.500000000,2.039548596,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-40.wcnf,140.000000000,1258.000000000,140.000000000,1248.000000000,0.000000000,0.008012821,0.000000000,0.112179487,0.669337607,0.497988801,0.333333333,1.000000000,0.693115078,0.021371337,0.029797924,0.014285714,0.021428571,0.046656212,0.000000000,0.008012821,1.000000000,0.000000000,0.021371337,3.888089646,0.006410256,1.000000000,2.490049527,0.011161508,0.085157446,0.000000000,1.000000000,0.386882730,0.010628434,3.877543329,0.003205128,0.495993590,2.268149760,0.495993590,0.008676740,1.027691784,0.004006410,0.111378205,0.000000000,0.014492419,0.195043787,0.004807692,0.023237179,2.660597204,0.108873032,0.213759576,0.066666667,0.285714286,2.065993443,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-26.wcnf,140.000000000,1258.000000000,140.000000000,1253.000000000,0.000000000,0.003990423,0.000000000,0.111731844,0.667996808,0.499000408,0.333333333,1.000000000,0.693139219,0.021400068,0.021042533,0.014285714,0.021428571,0.026024981,0.000000000,0.003990423,1.000000000,0.000000000,0.021400068,3.884387061,0.006384677,1.000000000,2.486553825,0.008763973,0.084506898,0.000000000,1.000000000,0.233905837,0.010671531,3.879100342,0.003192338,0.498004789,2.386274189,0.498004789,0.008699122,1.029656323,0.003990423,0.110933759,0.000000000,0.014957876,0.212887556,0.006384677,0.025538707,2.778465535,0.105749767,0.217374855,0.060606061,0.222222222,2.149774517,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-6.wcnf,140.000000000,1260.000000000,140.000000000,1252.000000000,0.000000000,0.006389776,0.000000000,0.111821086,0.668796592,0.498397468,0.333333333,1.000000000,0.693126766,0.021382930,0.026616785,0.014285714,0.021428571,0.038657216,0.000000000,0.006389776,1.000000000,0.000000000,0.021382930,3.886601492,0.007188498,1.000000000,2.451406889,0.010451056,0.085167620,0.000000000,1.000000000,0.322370716,0.010645824,3.878181867,0.003194888,0.496805112,2.313756010,0.496805112,0.008683250,1.027170885,0.003993610,0.111022364,0.000000000,0.014683216,0.207057350,0.003194888,0.023961661,2.734773219,0.107613025,0.225363449,0.064516129,0.400000000,2.134158882,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-35.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-14.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-47.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-22.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-48.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-7.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-34.wcnf,140.000000000,1258.000000000,140.000000000,1248.000000000,0.000000000,0.008012821,0.000000000,0.112179487,0.669337607,0.497988801,0.333333333,1.000000000,0.693115078,0.021371337,0.029797924,0.014285714,0.021428571,0.046656212,0.000000000,0.008012821,1.000000000,0.000000000,0.021371337,3.887914031,0.006410256,1.000000000,2.479802307,0.011912085,0.085739494,0.000000000,1.000000000,0.414161909,0.010628434,3.877417686,0.003205128,0.495993590,2.266238346,0.495993590,0.008676740,1.026980245,0.004006410,0.111378205,0.000000000,0.014448759,0.192330564,0.003205128,0.022435897,2.646777039,0.109198347,0.227006519,0.068965517,0.400000000,2.057221142,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-44.wcnf,140.000000000,1260.000000000,140.000000000,1249.000000000,0.000000000,0.008807046,0.000000000,0.112089672,0.669602349,0.497788585,0.333333333,1.000000000,0.693108398,0.021365664,0.031235596,0.014285714,0.021428571,0.050444879,0.000000000,0.008807046,1.000000000,0.000000000,0.021365664,3.889768780,0.006405124,1.000000000,2.567097665,0.011509883,0.085282096,0.000000000,1.000000000,0.432448262,0.010619925,3.878150542,0.003202562,0.495596477,2.318508330,0.495596477,0.008669793,1.031123965,0.004003203,0.111289031,0.000000000,0.014637170,0.201865248,0.004003203,0.024019215,2.707951016,0.108012751,0.220607541,0.064516129,0.333333333,2.113832771,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-5.wcnf,140.000000000,1260.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-24.wcnf,140.000000000,1258.000000000,140.000000000,1249.000000000,0.000000000,0.007205765,0.000000000,0.112089672,0.669068588,0.498192092,0.333333333,1.000000000,0.693121219,0.021377102,0.028261343,0.014285714,0.021428571,0.042724869,0.000000000,0.007205765,1.000000000,0.000000000,0.021377102,3.887351524,0.006405124,1.000000000,2.463361929,0.010790751,0.085065604,0.000000000,1.000000000,0.335097210,0.010637081,3.877886589,0.003202562,0.496397118,2.283948375,0.496397118,0.008681231,1.028249726,0.004003203,0.111289031,0.000000000,0.014587170,0.198862460,0.005604484,0.022417934,2.692335095,0.108249429,0.215245125,0.068965517,0.250000000,2.093052571,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-32.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-23.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-19.wcnf,140.000000000,1260.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-2.wcnf,140.000000000,1258.000000000,140.000000000,1251.000000000,0.000000000,0.005595524,0.000000000,0.111910472,0.668531841,0.498597216,0.333333333,1.000000000,0.693131526,0.021388603,0.024911016,0.014285714,0.021428571,0.034597040,0.000000000,0.005595524,1.000000000,0.000000000,0.021388603,3.885343760,0.006394884,1.000000000,2.420044351,0.009935422,0.084951267,0.000000000,1.000000000,0.318053548,0.010654334,3.877964142,0.003197442,0.497202238,2.272709235,0.497202238,0.008690191,1.025934548,0.003996803,0.111111111,0.000000000,0.014642802,0.206356170,0.003996803,0.026378897,2.695390309,0.107690988,0.211659574,0.058823529,0.333333333,2.110200252,0.010000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-17.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.8-29.wcnf,140.000000000,1258.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
instances/sat/data/maxcut/bipartite/maxcut-140-630-0.7-28.wcnf,140.000000000,1260.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000 
