feature_0, feature_1, feature_2, feature_3, feature_4, feature_5, feature_6, feature_7, feature_8, feature_9, feature_10, feature_11, feature_12, feature_13, feature_14, feature_15, feature_16, feature_17, feature_18, feature_19, feature_20, feature_21, feature_22, feature_23, feature_24, feature_25, feature_26, feature_27, feature_28, feature_29, feature_30, feature_31, feature_32, feature_33, feature_34, feature_35, feature_36, feature_37, feature_38, feature_39, feature_40, feature_41, feature_42, feature_43, feature_44, feature_45, feature_46, feature_47, feature_48, feature_49, feature_50, feature_51, feature_52, feature_53, feature_54, feature_55, feature_56, feature_57, feature_58, feature_59, feature_60, feature_61, feature_62, feature_63, feature_64, feature_65, feature_66, feature_67, feature_68, feature_69, feature_70, feature_71, feature_72, feature_73, feature_74, feature_75, feature_76, feature_77, feature_78, feature_79, feature_80, feature_81, feature_82, feature_83, feature_84, feature_85, feature_86, feature_87, feature_88, feature_89, feature_90, feature_91, feature_92, feature_93, feature_94, feature_95, feature_96, feature_97, feature_98, feature_99, feature_100, feature_101, feature_102, feature_103, feature_104, feature_105, feature_106, feature_107, feature_108, feature_109, feature_110, feature_111, feature_112, feature_113, feature_114, feature_115, feature_116, feature_117, feature_118, feature_119, feature_120, feature_121, feature_122, feature_123, feature_124, feature_125, feature_126, feature_127, feature_128, feature_129, feature_130, feature_131, feature_132, feature_133, feature_134, feature_135, feature_136, feature_137, feature_138, feature_139, feature_140, feature_141, feature_142, feature_143, feature_144, feature_145, feature_146, feature_147, feature_148
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s232-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38682, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.1397032211364459, 0.8479396101545938, 0.01235716870896024, 0.0, 0.22324763788178423, 2.6959362721796127, 0.0, 60.0, 0.22623023825428634, 2.7137621179477485, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, -9.983661651414094, 11.76779735679257, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 4.349258052841114, 1.5632566828351153, 1, 40, 55273.64616617548, 31441.32145559361, 2, 105078, 0, 0.0, 0, 0, 33724.5762887131, 18428.4588209593, 0, 63160, -9.629052272374748, 15.595299534542374, -21.0, 1016.0, -280221.4638074557, 128131.2590872397, -393293.0, 160.0, 0, 0.0, 0, 0, 474.689519673233, 46.028076541158384, 0, 520.0, 9.241814985717424, 41.45389750467928, 1, 315, 5.772247857613711, 29.206305501236713, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023891771329604013, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.48950780048341, 142.88565551861817, -1550.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.28628577395385996, 0.3438996922425762, -0.14285714285714285, 1.0, 0.5168618045822809, 0.2986097368248071, 0.023323615160349854, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21691301876065947, 0.2704417326554748, -0.14285714285714285, 1.0, 0.3861053984575835, 0.23755007800945965, 0.007874015748031496, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0007087226599421722, 0.008558527848189248, 0.0, 0.19047619047619047, 0.00071819123255329, 0.008615117834754757, 0.0, 0.012578579400925405, 0.15189880072730239, 0.0, 3.3806170189140663, 0.012746629893923741, 0.15290317335364068, 0.0, 3.3806170189140663
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s206-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38604, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.13998549373121957, 0.8496528857113252, 0.010361620557455186, 0.0, 0.35794330916282135, 4.004938728557095, 0.0, 75.0, 0.3627254509018036, 4.031389398484001, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, -10.003833799606259, 11.771111290829914, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 4.35602528235416, 1.5575614536922568, 1, 40, 55173.09346181743, 31393.308336230264, 2, 105000, 0, 0.0, 0, 0, 33665.101543881465, 18399.457842045933, 0, 63160, -9.59214071080717, 20.315032562788062, -21.0, 1629.0, -279132.9427520464, 127373.35338654407, -393491.0, 160.0, 0, 0.0, 0, 0, 474.5979691223707, 46.02942412087727, 0, 520.0, 9.23753021313997, 41.45397396311259, 1, 315, 5.767963085036256, 29.205904981560973, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023928945739146122, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.369973632168755, 141.45787363399782, -1540.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2863365747500982, 0.34387154418194793, -0.14285714285714285, 1.0, 0.5169536900327519, 0.29848011837421523, 0.052478134110787174, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21691301876065947, 0.2704414943073535, -0.14285714285714285, 1.0, 0.3861053984575835, 0.23754958720415487, 0.011049723756906077, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0011363279655962582, 0.012714091201768554, 0.0, 0.23809523809523808, 0.0011515093679422338, 0.012798061582488895, 0.0, 0.020167820712704218, 0.2256527337578029, 0.0, 4.225771273642582, 0.020437263875198595, 0.22714306017307928, 0.0, 4.225771273642582
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s229-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 39059, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14101743516219054, 0.8397552420696894, 0.019227322768120024, 0.0, 0.3990331795209844, 4.568350349752983, 0.0, 100.0, 0.40436428412380315, 4.598533090888154, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -9.884431245039556, 11.754027359348902, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.885257806826434, 9.183553672709982, 0.0, 343.0, 6.885257806826434, 9.183553672709982, 0.0, 343.0, 4.319798253923552, 1.5848216251194267, 1, 40, 55757.18866330423, 31670.268205611883, 2, 105567, 0, 0.0, 0, 0, 34008.688906526026, 18563.743119469073, 0, 63160, -9.447886530633145, 21.808006353142463, -21.0, 1816.0, -279902.61363578174, 126757.47853340999, -393536.0, 160.0, 0, 0.0, 0, 0, 475.12685936659926, 46.01912543806375, 0, 520.0, 9.268677213799165, 41.5318732429606, 1, 323, 5.799110085695451, 29.320054035073746, 0, 323, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023729939869938208, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.300208745330696, 140.91959506278295, -1534.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2873606712043148, 0.34462075819459437, -0.14285714285714285, 1.0, 0.5181652205004819, 0.2989938582647002, 0.06997084548104957, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21731849917693136, 0.2704401285475674, -0.14285714285714285, 1.0, 0.3863694626743232, 0.23728958554189172, 0.013215859030837005, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0012611616165790034, 0.014425679559794995, 0.0, 0.31446540880503143, 0.0012780108031732451, 0.014520987607594432, 0.0, 0.022433002869309816, 0.25671056082415833, 0.0, 5.607721540920443, 0.022732708986468265, 0.2584066160755355, 0.0, 5.607721540920443
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s163-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38640, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14078674948240166, 0.8488612836438924, 0.010351966873706004, 0.0, 0.3843111404087014, 4.595626204930352, 0.0, 80.0, 0.3894455577822311, 4.626008822768667, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -9.993581780538303, 11.770415231171313, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.95735294117647, 9.217900140939827, 0.0, 343.0, 6.95735294117647, 9.217900140939827, 0.0, 343.0, 4.353830227743272, 1.5584942402389368, 1, 40, 55219.55051759834, 31415.53774915476, 2, 105072, 0, 0.0, 0, 0, 33692.58126293996, 18412.887011005212, 0, 63160, -9.568840579710145, 21.322544867868793, -21.0, 1749.0, -279000.7038302277, 127183.32256592922, -393488.0, 160.0, 0, 0.0, 0, 0, 474.64026915113874, 46.028824120809105, 0, 520.0, 9.24148538782685, 41.483281315494985, 1, 318, 5.7719182597231375, 29.247957264635613, 0, 318, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023916887649655413, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.339485827290705, 141.14731379478755, -1546.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2867114766161674, 0.3441618823890744, -0.14285714285714285, 1.0, 0.5174182825849821, 0.2986889453714278, 0.03498542274052478, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21705778737428263, 0.27044827904288465, -0.14285714285714285, 1.0, 0.38621070474625024, 0.23746539727921068, 0.00686106346483705, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0012181993314068786, 0.014570921198616449, 0.0, 0.25396825396825395, 0.0012344745395753071, 0.014667252854196431, 0.0, 0.021637147893333916, 0.258770475924435, 0.0, 4.507489358552088, 0.021926221345482666, 0.26048126304535624, 0.0, 4.507489358552088
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s188-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38807, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.1394593758857938, 0.8452083387017806, 0.015332285412425593, 0.0, 0.35288947484069433, 4.19298403188797, 0.0, 80.0, 0.357604097083055, 4.220702162290989, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -9.951091297961709, 11.762824748200847, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.989652623798965, 9.230847304568183, 0.0, 343.0, 6.989652623798965, 9.230847304568183, 0.0, 343.0, 4.338882160434973, 1.5716195991430781, 1, 40, 55434.27417733914, 31517.566519994627, 2, 105219, 0, 0.0, 0, 0, 33819.389800809135, 18474.201563923754, 0, 63160, -9.537995722421213, 20.085423998771173, -21.0, 1606.0, -279626.8364728013, 127241.3668776327, -393464.0, 160.0, 0, 0.0, 0, 0, 474.8354678279692, 46.02555160851359, 0, 520.0, 9.249560536145902, 41.4536097403549, 1, 315, 5.779993408042189, 29.206817244878646, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.0002383477345877265, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.36151395297737, 141.5202101761345, -1542.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2863711034023438, 0.34385758764079305, -0.14285714285714285, 1.0, 0.5169450152006291, 0.29844533170378823, 0.04664723032069971, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21693287102824987, 0.2704228922822899, -0.14285714285714285, 1.0, 0.3860891241776316, 0.2375151427431153, 0.009962640099626401, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0011202840471133155, 0.013311060418691966, 0.0, 0.25396825396825395, 0.0011352511018509683, 0.013399054483463456, 0.0, 0.01988306940736831, 0.23624788630392315, 0.0, 4.507489358552088, 0.020148708277206228, 0.23780962602680525, 0.0, 4.507489358552088
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s210-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38916, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.13886319251721657, 0.8428409908520916, 0.018295816630691745, 0.0, 0.3471764447374203, 3.9444436435660424, 0.0, 64.0, 0.3518147405922957, 3.9705011675112067, 0.0, 64.0, 0.0, 0.0, 0.0, 0.0, -9.923630383389865, 11.75772498678837, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 6.997039230199852, 9.23568019975335, 0.0, 343.0, 4.329119128379073, 1.579912466683724, 1, 40, 55573.82382567581, 31583.352070446228, 2, 105312, 0, 0.0, 0, 0, 33901.57004830918, 18513.3651130771, 0, 63160, -9.511871723712611, 19.850108696052896, -21.0, 1580.0, -279940.45361804916, 127189.48810388039, -393476.0, 160.0, 0, 0.0, 0, 0, 474.961969369925, 46.02298855060998, 0, 520.0, 9.254669303449791, 41.45366547106729, 1, 315, 5.785102175346077, 29.20750325561841, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023781142212585547, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.3627774115579, 141.57578778588163, -1542.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2863325140012961, 0.343874144529378, -0.14285714285714285, 1.0, 0.5169463451925023, 0.29849121177251864, 0.04664723032069971, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21691301876065947, 0.2704415392882127, -0.14285714285714285, 1.0, 0.3861053984575835, 0.2375496798285682, 0.010126582278481013, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0011021474436108583, 0.012522043312908071, 0.0, 0.20317460317460317, 0.0011168721923564943, 0.012604765611146687, 0.0, 0.019561176627423366, 0.22224422185977952, 0.0, 3.6059914868416705, 0.019822514992519205, 0.22371239700844256, 0.0, 3.6059914868416705
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s236-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38702, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14014779597953594, 0.8475014211151879, 0.012350782905276213, 0.0, 0.40540540540540543, 4.799948429172025, 0.0, 80.0, 0.41082164328657317, 4.831677332337121, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -9.977468864658157, 11.767908304808907, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.978613569321534, 9.223608949090305, 0.0, 343.0, 6.978613569321534, 9.223608949090305, 0.0, 343.0, 4.348560797891582, 1.5631535027193624, 1, 40, 55299.39979846003, 31453.59518985632, 2, 105138, 0, 0.0, 0, 0, 33739.787607875565, 18435.838000905787, 0, 63160, -9.543124386336624, 22.13491610274743, -21.0, 1845.0, -279022.0422200403, 127006.63071220499, -393536.0, 160.0, 0, 0.0, 0, 0, 474.7129347320552, 46.02770263332613, 0, 520.0, 9.24511096462316, 41.45346732208176, 1, 315, 5.7755438365194465, 29.206086492760402, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.0002388794110026138, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.31740276862228, 140.96672532202138, -1546.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2864455302548028, 0.3438228804435812, -0.14285714285714285, 1.0, 0.5169729775877911, 0.29833283390696647, 0.03498542274052478, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21696263673817304, 0.270394707613897, -0.14285714285714285, 1.0, 0.3860647315694837, 0.23746291065297687, 0.0065040650406504065, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.001287001287001287, 0.01523793152118103, 0.0, 0.25396825396825395, 0.001304195692973248, 0.015338658197895623, 0.0, 0.0228420068845545, 0.27044645582614646, 0.0, 4.507489358552088, 0.023147177317213878, 0.2722341769933364, 0.0, 4.507489358552088
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s211-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38928, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.1391286477599671, 0.8425811755034937, 0.01829017673653925, 0.0, 0.35354867062184137, 4.279735102451534, 0.0, 100.0, 0.3582720997550657, 4.30803415868754, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -9.919954788327168, 11.757775916518188, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.985967503692762, 9.228433054671733, 0.0, 343.0, 6.985967503692762, 9.228433054671733, 0.0, 343.0, 4.328709412248253, 1.5798412362549459, 1, 40, 55589.162196876285, 31590.56208622154, 2, 105348, 0, 0.0, 0, 0, 33910.58929305384, 18517.63603993374, 0, 63160, -9.505266132346897, 20.087708699741842, -21.0, 1609.0, -279924.90423345665, 127141.07289743389, -393485.0, 160.0, 0, 0.0, 0, 0, 474.9758528565557, 46.02268607225734, 0, 520.0, 9.256646890793233, 41.45340677878401, 1, 315, 5.787079762689519, 29.207371030359642, 0, 315, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023778891519711344, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.3549219951659, 141.5165503168043, -1534.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.286389564655732, 0.34384955548578017, -0.14285714285714285, 1.0, 0.5169428522585501, 0.2984240699327417, 0.06997084548104957, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21694279462331978, 0.2704135621322935, -0.14285714285714285, 1.0, 0.3860809908011717, 0.23749786340844062, 0.014916096954630205, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0011223767321328296, 0.013586460642703283, 0.0, 0.31746031746031744, 0.0011373717452541768, 0.01367629891646838, 0.0, 0.01992021088197734, 0.2411357553965265, 0.0, 5.63436169819011, 0.020186345963900884, 0.2427302265820373, 0.0, 5.63436169819011
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s180-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38648, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14096460360173876, 0.8486855723452701, 0.0103498240529911, 0.0, 0.44715447154471544, 5.162567117962355, 0.0, 100.0, 0.4531284791805834, 5.196680228436147, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -9.990788656592837, 11.770764728299008, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.952276064610866, 9.211781073821179, 0.0, 343.0, 6.952276064610866, 9.211781073821179, 0.0, 343.0, 4.353860484371766, 1.5580852589381675, 1, 40, 55229.87709583937, 31420.48361016157, 2, 105108, 0, 0.0, 0, 0, 33698.680914924444, 18415.860983891507, 0, 63160, -9.53873421651832, 23.815426278127127, -21.0, 2035.0, -278599.10898364725, 126797.27984460091, -393581.0, 160.0, 0, 0.0, 0, 0, 474.6496584558063, 46.02868566606041, 0, 520.0, 9.243462975170292, 41.47306879750804, 1, 318, 5.773895847066579, 29.23370545165705, 0, 318, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023917053858337538, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.27977367611514, 140.4950234850142, -1534.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2867044727803517, 0.34400923230580593, -0.14285714285714285, 1.0, 0.5172990165121124, 0.29844451113064824, 0.06997084548104957, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21705910756383673, 0.2703990208044243, -0.14285714285714285, 1.0, 0.3861349283770601, 0.23740641775301677, 0.011793611793611793, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0014177438834217394, 0.01636044825437667, 0.0, 0.31545741324921134, 0.00143668501746879, 0.016468553704389922, 0.0, 0.025178350525031017, 0.29062268701566435, 0.0, 5.616559563017304, 0.025514734633581868, 0.2925430507954986, 0.0, 5.616559563017304
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s193-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38790, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14209847898943026, 0.8455787574117041, 0.012322763598865687, 0.0, 0.35486706218413533, 4.111020149043334, 0.0, 80.0, 0.3596081050990871, 4.138186272788457, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, -9.953080690899716, 11.765646899041977, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.879535558780842, 9.182438996316419, 0.0, 343.0, 6.879535558780842, 9.182438996316419, 0.0, 343.0, 4.34271719515339, 1.5659792628842557, 1, 40, 55412.833230213975, 31507.82750387229, 2, 105294, 0, 0.0, 0, 0, 33806.5310647074, 18468.03304498821, 0, 63160, -9.540010311936067, 20.164542282795352, -21.0, 1615.0, -279596.8973188966, 127243.64565669963, -393491.0, 160.0, 0, 0.0, 0, 0, 474.81567414282034, 46.025921178768975, 0, 520.0, 9.253680509778071, 41.54218380635615, 1, 324, 5.7841133816743575, 29.332883238643742, 0, 324, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023855840447997088, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.35689958250934, 141.3687720685454, -1538.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.28742918440659376, 0.34474252745284845, -0.14285714285714285, 1.0, 0.5182889896847055, 0.2991518530613057, 0.05830903790087463, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21734688085372084, 0.2704610833876369, -0.14285714285714285, 1.0, 0.3864207342083675, 0.237296200788866, 0.01238390092879257, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0011230183572567374, 0.013024250330849096, 0.0, 0.25396825396825395, 0.0011380219425240284, 0.013110317616344196, 0.0, 0.01996290660919079, 0.23139178731152543, 0.0, 4.507489358552088, 0.020229612108311576, 0.2329208653533469, 0.0, 4.507489358552088
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s190-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 38880, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14609053497942387, 0.8436213991769548, 0.0102880658436214, 0.0, 0.43946385409800043, 5.278531579027165, 0.0, 100.0, 0.44533511467379205, 5.313431217630761, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, -9.925411522633745, 11.765881187471221, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.707746478873239, 9.099079550295418, 0.0, 343.0, 6.707746478873239, 9.099079550295418, 0.0, 343.0, 4.339609053497942, 1.564214070718832, 1, 40, 55528.77134773663, 31563.24752299136, 2, 105564, 0, 0.0, 0, 0, 33874.47890946502, 18500.50414558621, 0, 63160, -9.472608024691358, 23.451639456178746, -21.0, 2000.0, -279160.2757973251, 126654.83001319361, -393539.0, 160.0, 0, 0.0, 0, 0, 474.92026748971193, 46.02387191065355, 0, 520.0, 9.268512414853879, 41.67006352150801, 1, 326, 5.798945286750165, 29.515455676848052, 0, 326, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.0002383876649910977, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.260107668644252, 140.3022493273064, -1542.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.2890887101826538, 0.34594586257866033, -0.14285714285714285, 1.0, 0.5202557758047107, 0.2999616041246137, 0.04664723032069971, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.21800062285892244, 0.27045981932689095, -0.14285714285714285, 1.0, 0.38684855290694703, 0.2368797380031452, 0.008, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0013843544755427464, 0.016664692843510454, 0.0, 0.31746031746031744, 0.0014028495253161966, 0.016774876866810767, 0.0, 0.024664793713983512, 0.296581003678305, 0.0, 5.63436169819011, 0.02499431667609418, 0.298541914481327, 0.0, 5.63436169819011
instances/mip/data/aircargo/7_4_40/test_instances_150/4-7.00-7.00-7.00-40-2.00-5.00-s222-r0-flb.mps, 18204, 0.0, 0.98681608437706, 0.0, 0.0, 0.013183915622940013, 39083, 1.0, 0.008789277081960008, 0.0, 0.0, 0.0, 0.0, 0.14154491722743903, 0.839239567075199, 0.019215515697362025, 0.0, 0.32827949901120634, 3.915482151499008, 0.0, 75.0, 0.33266533066132264, 3.941367246467726, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, -9.877133280454418, 11.754105617803852, -21.0, 343.0, -12.935365853658537, 9.560963550459999, -21.0, 1.0, 6.864063629790311, 9.16923171888019, 0.0, 343.0, 6.864063629790311, 9.16923171888019, 0.0, 343.0, 4.318987795205077, 1.5846722696733198, 1, 40, 55787.79878719648, 31684.61588142248, 2, 105639, 0, 0.0, 0, 0, 34026.59007752731, 18572.088460635317, 0, 63160, -9.470664995010619, 19.122853202265176, -21.0, 1494.0, -280444.47035795613, 127169.13477985565, -393437.0, 160.0, 0, 0.0, 0, 0, 475.1544149630274, 46.01842220318926, 0, 520.0, 9.272632388486047, 41.53129191029412, 1, 321, 5.803065260382334, 29.3196986390424, 0, 321, 0, 0.0, 0, 0, 3.4695671281037135, 30.09109404075614, 0, 278, 0, 0.00023725487778538103, 17964, 0.98681608437706, 0, 0.0, 17964, 0.98681608437706, -20.36156888595913, 141.66997576543417, -1546.0, 8.0, 0.028565150516370028, 21.008398487664902, -229.0, 234.0, 0.28744261641049085, 0.344579565307093, -0.14285714285714285, 1.0, 0.5181003834203051, 0.29892132367253044, 0.03498542274052478, 1.0, 0.0011806375442739079, 0.08499542741786033, -0.14285714285714285, 0.14285714285714285, 0.2173777374333371, 0.2703839063182372, -0.14285714285714285, 1.0, 0.3863205614178875, 0.23718589197849943, 0.008032128514056224, 1.0, 0.007708200890019072, 0.12098067478605105, -0.14285714285714285, 1.0, 0.0010381939152680293, 0.012383562035242249, 0.0, 0.23510971786833856, 0.0010520642414573148, 0.01246542933468071, 0.0, 0.01846115592373654, 0.22019699021731307, 0.0, 4.199193832168907, 0.018707797953445775, 0.22165270418764504, 0.0, 4.199193832168907
